Customer_ID,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST201675,5772065.0,24.96,5717734.0,Retirement,3,Mid NW • Retirement
CUST201676,441791.0,12.7,2029485.0,Education,2,Low NW • Education
CUST201677,66730133.0,57.43,5350116.0,Retirement,4,High NW • Wealth (modest goals)
CUST201678,1128798.0,15.14,4618861.0,Retirement,3,Mid NW • Retirement
CUST201679,78195.0,54.48,2212645.0,Wealth,0,Mid NW • House
CUST201680,-70820.0,13.52,5529030.0,Retirement,3,Mid NW • Retirement
CUST201681,5222827.0,17.92,597682.0,Retirement,3,Mid NW • Retirement
CUST201682,1968385.0,15.46,2671833.0,Retirement,3,Mid NW • Retirement
CUST201683,1613054.0,12.35,561850.0,House,0,Mid NW • House
CUST201684,-229611.0,50.24,28988985.0,Wealth,1,High NW • Wealth (large goals)
CUST201685,5158860.0,24.06,4598847.0,Retirement,3,Mid NW • Retirement
CUST201686,2328402.0,38.09,8960498.0,House,0,Mid NW • House
CUST201687,896358.0,13.04,519667.0,House,0,Mid NW • House
CUST201688,41503.0,23.55,5373539.0,Retirement,3,Mid NW • Retirement
CUST201689,25593297.0,50.8,5388518.0,Retirement,4,High NW • Wealth (modest goals)
CUST201690,182301.0,2.74,235899.0,Emergency_Fund,2,Low NW • Education
CUST201691,5870212.0,44.28,25413342.0,Wealth,1,High NW • Wealth (large goals)
CUST201692,23071854.0,56.17,7915191.0,Retirement,4,High NW • Wealth (modest goals)
CUST201693,30805032.0,30.58,19943747.0,Retirement,1,High NW • Wealth (large goals)
CUST201694,684138.0,18.8,4581460.0,Education,2,Low NW • Education
CUST201695,21701398.0,48.42,23098058.0,House,1,High NW • Wealth (large goals)
CUST201696,4477545.0,18.34,1557568.0,Retirement,3,Mid NW • Retirement
CUST201697,4294001.0,25.35,2791299.0,Retirement,3,Mid NW • Retirement
CUST201698,5888616.0,25.81,3712959.0,House,0,Mid NW • House
CUST201699,2026337.0,23.08,893989.0,Retirement,3,Mid NW • Retirement
CUST201700,2391521.0,10.95,2473286.0,Retirement,3,Mid NW • Retirement
CUST201701,2266487.0,35.75,16901936.0,Wealth,1,High NW • Wealth (large goals)
CUST201702,1516164.0,14.8,4749467.0,House,0,Mid NW • House
CUST201703,1105537.0,11.82,2704594.0,Education,2,Low NW • Education
CUST201704,-309436.0,22.58,2435597.0,Retirement,3,Mid NW • Retirement
CUST201705,4529230.0,14.88,1038802.0,Education,2,Low NW • Education
CUST201706,2197335.0,10.49,907445.0,House,0,Mid NW • House
CUST201707,5870715.0,15.82,4433686.0,House,0,Mid NW • House
CUST201708,3499934.0,20.45,1085364.0,House,0,Mid NW • House
CUST201709,274910.0,10.32,2805665.0,Education,2,Low NW • Education
CUST201710,14278524.0,54.91,19318350.0,Retirement,1,High NW • Wealth (large goals)
CUST201711,1249137.0,14.67,3962403.0,House,0,Mid NW • House
CUST201712,1474031.0,25.32,809190.0,Retirement,3,Mid NW • Retirement
CUST201713,-271963.0,16.35,5380818.0,House,0,Mid NW • House
CUST201714,117218.0,38.92,18063214.0,Retirement,1,High NW • Wealth (large goals)
CUST201715,-730041.0,28.4,2915749.0,House,0,Mid NW • House
CUST201716,6516219.0,29.51,5315060.0,House,0,Mid NW • House
CUST201717,4298679.0,24.57,4995935.0,Retirement,3,Mid NW • Retirement
CUST201718,3840694.0,11.69,2825139.0,House,0,Mid NW • House
CUST201719,10663927.0,36.49,18399028.0,House,1,High NW • Wealth (large goals)
CUST201720,4330088.0,11.65,3839076.0,Retirement,3,Mid NW • Retirement
CUST201721,12573915.0,51.86,25274435.0,Retirement,1,High NW • Wealth (large goals)
CUST201722,34727632.0,52.98,22503367.0,Wealth,4,High NW • Wealth (modest goals)
CUST201723,4607335.0,14.2,5932882.0,House,0,Mid NW • House
CUST201724,4943900.0,16.29,629223.0,House,0,Mid NW • House
CUST201725,507228.0,14.42,4371534.0,Retirement,3,Mid NW • Retirement
CUST201726,13658412.0,41.37,7423316.0,House,0,Mid NW • House
CUST201727,9003223.0,28.59,1769752.0,Retirement,3,Mid NW • Retirement
CUST201728,4481392.0,24.89,4727963.0,Education,2,Low NW • Education
CUST201729,19686473.0,51.45,3329367.0,Wealth,4,High NW • Wealth (modest goals)
CUST201730,2802630.0,30.15,5243161.0,Wealth,0,Mid NW • House
CUST201731,46439142.0,41.38,13971273.0,House,4,High NW • Wealth (modest goals)
CUST201732,13066761.0,42.99,17194819.0,Wealth,1,High NW • Wealth (large goals)
CUST201733,1846318.0,15.37,2724989.0,House,0,Mid NW • House
CUST201734,7153282.0,22.73,3509056.0,Retirement,3,Mid NW • Retirement
CUST201735,1510332.0,10.38,3850403.0,Retirement,3,Mid NW • Retirement
CUST201736,143408.0,13.36,4098113.0,House,0,Mid NW • House
CUST201737,982065.0,11.57,1686900.0,House,0,Mid NW • House
CUST201738,30230265.0,49.63,10778524.0,Retirement,4,High NW • Wealth (modest goals)
CUST201739,27293443.0,54.23,18089631.0,House,4,High NW • Wealth (modest goals)
CUST201740,5563820.0,13.32,4632762.0,Retirement,3,Mid NW • Retirement
CUST201741,45000068.0,53.11,13690088.0,Wealth,4,High NW • Wealth (modest goals)
CUST201742,7509649.0,12.07,4009788.0,House,0,Mid NW • House
CUST201743,7594056.0,22.74,2344318.0,House,0,Mid NW • House
CUST201744,4677921.0,29.62,4847549.0,House,0,Mid NW • House
CUST201745,12290630.0,27.15,5044007.0,House,0,Mid NW • House
CUST201746,238628.0,6.63,199574.0,Emergency_Fund,2,Low NW • Education
CUST201747,33786867.0,51.54,5348803.0,Wealth,4,High NW • Wealth (modest goals)
CUST201748,191532.0,27.66,2108213.0,Retirement,3,Mid NW • Retirement
CUST201749,3629672.0,13.43,2705204.0,House,0,Mid NW • House
CUST201750,2888836.0,11.45,3202718.0,Retirement,3,Mid NW • Retirement
CUST201751,13461720.0,50.21,22212394.0,Wealth,1,High NW • Wealth (large goals)
CUST201752,9267759.0,25.33,4965916.0,Education,2,Low NW • Education
CUST201753,129518.0,13.48,1277529.0,Retirement,3,Mid NW • Retirement
CUST201754,25025872.0,59.27,14759135.0,Wealth,4,High NW • Wealth (modest goals)
CUST201755,29003.0,22.06,1813374.0,Retirement,3,Mid NW • Retirement
CUST201756,5827188.0,24.93,3750142.0,Education,2,Low NW • Education
CUST201757,2264404.0,20.36,837775.0,House,0,Mid NW • House
CUST201758,-252316.0,8.6,273060.0,Education,2,Low NW • Education
CUST201759,35513885.0,54.89,20253007.0,Wealth,4,High NW • Wealth (modest goals)
CUST201760,546653.0,16.94,5714359.0,House,0,Mid NW • House
CUST201761,719527.0,16.22,2949348.0,Retirement,3,Mid NW • Retirement
CUST201762,8064251.0,27.94,592841.0,House,0,Mid NW • House
CUST201763,18185236.0,28.48,3857237.0,House,0,Mid NW • House
CUST201764,3824634.0,21.36,4555216.0,Retirement,3,Mid NW • Retirement
CUST201765,532568.0,19.37,5725774.0,Retirement,3,Mid NW • Retirement
CUST201766,-212443.0,16.15,5301642.0,Retirement,3,Mid NW • Retirement
CUST201767,3309093.0,28.3,2497828.0,House,0,Mid NW • House
CUST201768,5578052.0,29.8,547446.0,Retirement,3,Mid NW • Retirement
CUST201769,1701650.0,12.34,5249127.0,Retirement,3,Mid NW • Retirement
CUST201770,1185746.0,17.77,4625088.0,House,0,Mid NW • House
CUST201771,39062550.0,34.59,12356076.0,Wealth,4,High NW • Wealth (modest goals)
CUST201772,-271365.0,10.61,4127320.0,House,0,Mid NW • House
CUST201773,-341911.0,26.13,2120764.0,House,0,Mid NW • House
CUST201774,8160755.0,20.85,576124.0,Retirement,3,Mid NW • Retirement
CUST201775,5664728.0,23.27,5822557.0,House,0,Mid NW • House
CUST201776,-243974.0,14.77,3764697.0,House,0,Mid NW • House
CUST201777,2445632.0,17.46,1452001.0,Retirement,3,Mid NW • Retirement
CUST201778,3211068.0,42.84,21582367.0,Wealth,1,High NW • Wealth (large goals)
CUST201779,4531758.0,14.33,534624.0,Education,2,Low NW • Education
CUST201780,6352444.0,43.85,17535679.0,Retirement,1,High NW • Wealth (large goals)
CUST201781,-241626.0,10.61,964672.0,Retirement,3,Mid NW • Retirement
CUST201782,13920898.0,45.05,21627039.0,House,1,High NW • Wealth (large goals)
CUST201783,1531966.0,11.21,1763737.0,Retirement,3,Mid NW • Retirement
CUST201784,1889613.0,21.23,2098221.0,House,0,Mid NW • House
CUST201785,6454714.0,28.94,3733895.0,Retirement,3,Mid NW • Retirement
CUST201786,2189731.0,11.97,4058690.0,Retirement,3,Mid NW • Retirement
CUST201787,4701423.0,22.01,5724657.0,House,0,Mid NW • House
CUST201788,19178453.0,44.55,24318506.0,Retirement,1,High NW • Wealth (large goals)
CUST201789,5541777.0,14.77,1660376.0,Retirement,3,Mid NW • Retirement
CUST201790,5774562.0,27.91,4456630.0,Retirement,3,Mid NW • Retirement
CUST201791,8575668.0,23.57,987060.0,Education,2,Low NW • Education
CUST201792,5564283.0,18.3,1388990.0,House,0,Mid NW • House
CUST201793,2186182.0,13.67,721840.0,House,0,Mid NW • House
CUST201794,18962000.0,32.04,3196762.0,Wealth,0,Mid NW • House
CUST201795,1915930.0,13.3,2340982.0,Retirement,3,Mid NW • Retirement
CUST201796,8949105.0,23.29,2611240.0,House,0,Mid NW • House
CUST201797,4892778.0,42.98,14775668.0,Wealth,1,High NW • Wealth (large goals)
CUST201798,6115266.0,15.82,3215301.0,Retirement,3,Mid NW • Retirement
CUST201799,2398713.0,15.77,5372810.0,Education,2,Low NW • Education
CUST201800,1127199.0,11.12,2185852.0,House,0,Mid NW • House
CUST201801,42050.0,42.17,7541990.0,House,0,Mid NW • House
CUST201802,774985.0,15.18,2748392.0,Education,2,Low NW • Education
CUST201803,1420339.0,28.42,1867004.0,Retirement,3,Mid NW • Retirement
CUST201804,2279509.0,16.44,2083595.0,House,0,Mid NW • House
CUST201805,3993712.0,18.91,5466256.0,Retirement,3,Mid NW • Retirement
CUST201806,3346533.0,24.91,4279072.0,House,0,Mid NW • House
CUST201807,1728552.0,29.13,4555712.0,Retirement,3,Mid NW • Retirement
CUST201808,-6036.0,1.96,184185.0,Education,2,Low NW • Education
CUST201809,18914150.0,35.85,15305555.0,Wealth,1,High NW • Wealth (large goals)
CUST201810,-619697.0,13.92,558758.0,Retirement,3,Mid NW • Retirement
CUST201811,1145004.0,25.06,1655371.0,Education,2,Low NW • Education
CUST201812,46672631.0,50.33,13552326.0,Wealth,4,High NW • Wealth (modest goals)
CUST201813,470169.0,24.13,5729410.0,House,0,Mid NW • House
CUST201814,3311919.0,24.96,5262984.0,House,0,Mid NW • House
CUST201815,2026485.0,24.48,723390.0,Education,2,Low NW • Education
CUST201816,2842401.0,26.17,1310302.0,Retirement,3,Mid NW • Retirement
CUST201817,471812.0,3.51,595058.0,Emergency_Fund,2,Low NW • Education
CUST201818,14584733.0,27.9,4189028.0,House,0,Mid NW • House
CUST201819,6117371.0,29.18,4238474.0,House,0,Mid NW • House
CUST201820,3808398.0,22.23,2988609.0,Retirement,3,Mid NW • Retirement
CUST201821,5008464.0,35.02,25658453.0,Wealth,1,High NW • Wealth (large goals)
CUST201822,1296974.0,16.43,3655597.0,Education,2,Low NW • Education
CUST201823,3681079.0,24.21,1849460.0,Retirement,3,Mid NW • Retirement
CUST201824,96777.0,17.28,4574596.0,House,0,Mid NW • House
CUST201825,3296724.0,14.3,2653756.0,Education,2,Low NW • Education
CUST201826,334714.0,17.98,1549448.0,Retirement,3,Mid NW • Retirement
CUST201827,2521047.0,21.58,5905364.0,Retirement,3,Mid NW • Retirement
CUST201828,31423289.0,47.56,26356696.0,Retirement,1,High NW • Wealth (large goals)
CUST201829,4819737.0,11.91,566047.0,House,0,Mid NW • House
CUST201830,3383386.0,13.53,4615609.0,Retirement,3,Mid NW • Retirement
CUST201831,21139098.0,48.28,29144046.0,Wealth,1,High NW • Wealth (large goals)
CUST201832,4685578.0,11.32,1736268.0,Retirement,3,Mid NW • Retirement
CUST201833,5188952.0,28.05,4855982.0,Retirement,3,Mid NW • Retirement
CUST201834,5287825.0,28.76,2207896.0,House,0,Mid NW • House
CUST201835,130021.0,2.46,175144.0,Emergency_Fund,2,Low NW • Education
CUST201836,2790291.0,20.48,5491631.0,Retirement,3,Mid NW • Retirement
CUST201837,2906835.0,13.86,4599269.0,Retirement,3,Mid NW • Retirement
CUST201838,4779740.0,17.52,3704668.0,Education,2,Low NW • Education
CUST201839,3591434.0,16.14,785527.0,House,0,Mid NW • House
CUST201840,13729858.0,31.05,4166263.0,House,0,Mid NW • House
CUST201841,1595728.0,18.04,4088272.0,Retirement,3,Mid NW • Retirement
CUST201842,684947.0,25.52,2062315.0,House,0,Mid NW • House
CUST201843,2898954.0,21.24,5379180.0,Retirement,3,Mid NW • Retirement
CUST201844,-207057.0,17.67,1334708.0,Retirement,3,Mid NW • Retirement
CUST201845,5336791.0,23.27,5030745.0,Retirement,3,Mid NW • Retirement
CUST201846,12380.0,15.9,3986772.0,House,0,Mid NW • House
CUST201847,-124959.0,26.72,980031.0,House,0,Mid NW • House
CUST201848,6662027.0,18.5,1824243.0,Retirement,3,Mid NW • Retirement
CUST201849,2607498.0,18.67,4766870.0,House,0,Mid NW • House
CUST201850,-121576.0,1.08,572198.0,Emergency_Fund,2,Low NW • Education
CUST201851,733852.0,19.29,4226781.0,House,0,Mid NW • House
CUST201852,51709058.0,51.19,4776455.0,Retirement,4,High NW • Wealth (modest goals)
CUST201853,2994360.0,13.52,2058766.0,Education,2,Low NW • Education
CUST201854,10022027.0,26.43,626936.0,House,0,Mid NW • House
CUST201855,1647415.0,14.46,5643440.0,Education,2,Low NW • Education
CUST201856,6386175.0,21.74,3931091.0,Education,2,Low NW • Education
CUST201857,36013828.0,52.96,24709062.0,Wealth,4,High NW • Wealth (modest goals)
CUST201858,11759167.0,36.33,28006059.0,House,1,High NW • Wealth (large goals)
CUST201859,588993.0,28.22,866079.0,Retirement,3,Mid NW • Retirement
CUST201860,3556599.0,24.04,1637610.0,House,0,Mid NW • House
CUST201861,1903093.0,19.5,5878776.0,Retirement,3,Mid NW • Retirement
CUST201862,4573410.0,11.11,825698.0,Retirement,3,Mid NW • Retirement
CUST201863,140210.0,7.16,588474.0,Emergency_Fund,2,Low NW • Education
CUST201864,7712118.0,28.95,895640.0,House,0,Mid NW • House
CUST201865,1457798.0,21.28,3205243.0,Education,2,Low NW • Education
CUST201866,-93850.0,6.4,460675.0,Emergency_Fund,2,Low NW • Education
CUST201867,10205662.0,28.43,4940045.0,Retirement,3,Mid NW • Retirement
CUST201868,2529384.0,16.71,4614183.0,Retirement,3,Mid NW • Retirement
CUST201869,102650.0,2.79,447143.0,Emergency_Fund,2,Low NW • Education
CUST201870,641895.0,24.65,2494860.0,Retirement,3,Mid NW • Retirement
CUST201871,5935489.0,18.68,4698991.0,Retirement,3,Mid NW • Retirement
CUST201872,50423011.0,49.36,8949104.0,Retirement,4,High NW • Wealth (modest goals)
CUST201873,1989641.0,10.75,2834751.0,Education,2,Low NW • Education
CUST201874,5787303.0,16.94,5826463.0,Retirement,3,Mid NW • Retirement
CUST201875,916670.0,11.64,2406674.0,Retirement,3,Mid NW • Retirement
CUST201876,25628.0,21.53,5703689.0,Retirement,3,Mid NW • Retirement
CUST201877,1862540.0,16.63,3055311.0,House,0,Mid NW • House
CUST201878,2621459.0,21.05,3783896.0,Education,2,Low NW • Education
CUST201879,7755807.0,18.29,2134470.0,Retirement,3,Mid NW • Retirement
CUST201880,4497516.0,11.41,1486865.0,Retirement,3,Mid NW • Retirement
CUST201881,3839835.0,24.79,1672387.0,Education,2,Low NW • Education
CUST201882,2395011.0,17.12,2854573.0,House,0,Mid NW • House
CUST201883,3106755.0,18.64,928541.0,House,0,Mid NW • House
CUST201884,434547.0,8.02,206094.0,Education,2,Low NW • Education
CUST201885,2028146.0,41.02,13427843.0,Wealth,1,High NW • Wealth (large goals)
CUST201886,2188641.0,18.24,2853628.0,House,0,Mid NW • House
CUST201887,3308957.0,14.34,1952542.0,Education,2,Low NW • Education
CUST201888,1846863.0,11.52,5984424.0,House,0,Mid NW • House
CUST201889,7894098.0,27.94,2209840.0,Retirement,3,Mid NW • Retirement
CUST201890,4738371.0,25.0,596680.0,House,0,Mid NW • House
CUST201891,1896079.0,11.27,3683706.0,Retirement,3,Mid NW • Retirement
CUST201892,450180.0,6.63,524995.0,Emergency_Fund,2,Low NW • Education
CUST201893,9717183.0,23.79,3925421.0,Education,2,Low NW • Education
CUST201894,5073909.0,15.55,5576445.0,Retirement,3,Mid NW • Retirement
CUST201895,3991352.0,22.91,2273465.0,Retirement,3,Mid NW • Retirement
CUST201896,5305650.0,17.91,4749684.0,Education,2,Low NW • Education
CUST201897,2816536.0,13.58,898417.0,Education,2,Low NW • Education
CUST201898,376887.0,24.12,2586465.0,House,0,Mid NW • House
CUST201899,5500303.0,23.3,1779811.0,House,0,Mid NW • House
CUST201900,932713.0,15.19,849214.0,Education,2,Low NW • Education
CUST201901,153203.0,10.85,4708247.0,Retirement,3,Mid NW • Retirement
CUST201902,1653451.0,13.13,2144695.0,Retirement,3,Mid NW • Retirement
CUST201903,27432334.0,33.83,20071964.0,Retirement,1,High NW • Wealth (large goals)
CUST201904,-222337.0,6.28,391754.0,Education,2,Low NW • Education
CUST201905,7198829.0,16.36,5050344.0,Retirement,3,Mid NW • Retirement
CUST201906,2131483.0,10.49,2380994.0,House,0,Mid NW • House
CUST201907,14346688.0,24.28,2638746.0,Retirement,3,Mid NW • Retirement
CUST201908,1093872.0,28.46,3569845.0,Retirement,3,Mid NW • Retirement
CUST201909,10230089.0,37.92,14344332.0,Retirement,1,High NW • Wealth (large goals)
CUST201910,2751677.0,10.91,859004.0,House,0,Mid NW • House
CUST201911,1809356.0,14.02,5394827.0,Retirement,3,Mid NW • Retirement
CUST201912,1146743.0,13.35,5785115.0,Education,2,Low NW • Education
CUST201913,2304343.0,14.48,2043576.0,Retirement,3,Mid NW • Retirement
CUST201914,28374562.0,45.63,20179180.0,Retirement,1,High NW • Wealth (large goals)
CUST201915,3264488.0,47.36,22641993.0,Retirement,1,High NW • Wealth (large goals)
CUST201916,27805271.0,58.0,26430952.0,House,1,High NW • Wealth (large goals)
CUST201917,200426.0,16.84,4696263.0,House,0,Mid NW • House
CUST201918,3750614.0,21.22,630121.0,Retirement,3,Mid NW • Retirement
CUST201919,7018435.0,14.83,2856783.0,House,0,Mid NW • House
CUST201920,20761053.0,34.31,3097726.0,Retirement,3,Mid NW • Retirement
CUST201921,1538534.0,27.48,623962.0,Retirement,3,Mid NW • Retirement
CUST201922,26298070.0,35.74,25483108.0,Retirement,1,High NW • Wealth (large goals)
CUST201923,8229041.0,18.49,1838958.0,Education,2,Low NW • Education
CUST201924,2442524.0,19.8,5365706.0,House,0,Mid NW • House
CUST201925,4850228.0,21.24,2546826.0,Retirement,3,Mid NW • Retirement
CUST201926,3298676.0,13.55,3174860.0,Retirement,3,Mid NW • Retirement
CUST201927,4425609.0,12.46,5609577.0,House,0,Mid NW • House
CUST201928,1139665.0,16.97,1986562.0,Education,2,Low NW • Education
CUST201929,9234777.0,27.22,3198343.0,House,0,Mid NW • House
CUST201930,9265551.0,26.88,1276179.0,House,0,Mid NW • House
CUST201931,8870367.0,19.66,1007323.0,House,0,Mid NW • House
CUST201932,13775503.0,20.46,2971606.0,Education,2,Low NW • Education
CUST201933,647596.0,25.55,2201246.0,Retirement,3,Mid NW • Retirement
CUST201934,2261088.0,17.09,5182380.0,Retirement,3,Mid NW • Retirement
CUST201935,3203428.0,17.09,5860045.0,Retirement,3,Mid NW • Retirement
CUST201936,31760108.0,52.2,25078342.0,Retirement,1,High NW • Wealth (large goals)
CUST201937,6284272.0,28.95,1869235.0,Retirement,3,Mid NW • Retirement
CUST201938,14960896.0,37.81,15905972.0,House,1,High NW • Wealth (large goals)
CUST201939,1234278.0,28.87,2134682.0,House,0,Mid NW • House
CUST201940,5130650.0,27.58,5164274.0,Retirement,3,Mid NW • Retirement
CUST201941,1286114.0,11.26,3353975.0,Retirement,3,Mid NW • Retirement
CUST201942,3313495.0,13.46,2998747.0,Retirement,3,Mid NW • Retirement
CUST201943,-156361.0,13.79,2520526.0,House,0,Mid NW • House
CUST201944,534600.0,14.15,1805979.0,House,0,Mid NW • House
CUST201945,4213976.0,12.85,507226.0,House,0,Mid NW • House
CUST201946,8180697.0,52.17,18865816.0,House,1,High NW • Wealth (large goals)
CUST201947,2534666.0,14.31,3841634.0,House,0,Mid NW • House
CUST201948,53812480.0,52.89,21147605.0,Wealth,4,High NW • Wealth (modest goals)
